Vertices list
512
-0.0636396 0.67 0.0636396
-0.0748323 0.67 0.0500013
-0.0831492 0.67 0.0344415
-0.0882707 0.67 0.0175581
-0.09 0.67 -7.86805e-09
-0.0882707 0.67 -0.0175581
-0.0831492 0.67 -0.0344415
-0.0748323 0.67 -0.0500013
-0.0636396 0.67 -0.0636396
-0.0500013 0.67 -0.0748323
-0.0344415 0.67 -0.0831492
-0.0175581 0.67 -0.0882707
1.07324e-09 0.67 -0.09
0.0175581 0.67 -0.0882707
0.0344415 0.67 -0.0831492
0.0500013 0.67 -0.0748323
0.0636396 0.67 -0.0636396
0.0748323 0.67 -0.0500013
0.0831492 0.67 -0.0344415
0.0882707 0.67 -0.0175581
0.13 0.49 0
0.127502 0.49 0.0253617
0.120104 0.49 0.0497488
0.108091 0.49 0.0722241
0.0919239 0.49 0.0919239
0.0722241 0.49 0.108091
0.0497488 0.49 0.120104
0.0253617 0.49 0.127502
-5.68248e-09 0.49 0.13
-0.0253617 0.49 0.127502
-0.0497489 0.49 0.120104
-0.0722241 0.49 0.108091
-0.0919239 0.49 0.0919239
-0.108091 0.49 0.0722241
-0.120104 0.49 0.0497488
-0.127502 0.49 0.0253617
-0.13 0.49 -1.1365e-08
-0.127502 0.49 -0.0253618
-0.120104 0.49 -0.0497488
-0.108091 0.49 -0.0722241
-0.0919239 0.49 -0.0919239
-0.0722241 0.49 -0.108091
-0.0497488 0.49 -0.120104
-0.0253617 0.49 -0.127502
1.55023e-09 0.49 -0.13
0.0253618 0.49 -0.127502
0.0497489 0.49 -0.120104
0.0722242 0.49 -0.108091
0.0919239 0.49 -0.0919238
0.108091 0.49 -0.0722241
0.120104 0.49 -0.0497488
0.127502 0.49 -0.0253617
0.14 0.33 0
0.13731 0.33 0.0273126
0.129343 0.33 0.0535757
0.116406 0.33 0.0777798
0.0989949 0.33 0.0989949
0.0777798 0.33 0.116406
0.0535757 0.33 0.129343
0.0273126 0.33 0.13731
-6.11959e-09 0.33 0.14
-0.0273126 0.33 0.13731
-0.0535757 0.33 0.129343
-0.0777799 0.33 0.116406
-0.0989949 0.33 0.0989949
-0.116406 0.33 0.0777798
-0.129343 0.33 0.0535757
-0.13731 0.33 0.0273126
-0.14 0.33 -1.22392e-08
-0.13731 0.33 -0.0273127
-0.129343 0.33 -0.0535757
-0.116406 0.33 -0.0777798
-0.0989949 0.33 -0.098995
-0.0777798 0.33 -0.116406
-0.0535756 0.33 -0.129343
-0.0273127 0.33 -0.13731
1.66948e-09 0.33 -0.14
0.0273127 0.33 -0.13731
0.0535757 0.33 -0.129343
0.0777799 0.33 -0.116406
0.098995 0.33 -0.0989949
0.116406 0.33 -0.0777798
0.129343 0.33 -0.0535757
0.13731 0.33 -0.0273126
0.12 0.09 0
0.117694 0.09 0.0234108
0.110866 0.09 0.045922
0.0997763 0.09 0.0666684
0.0848528 0.09 0.0848528
0.0666684 0.09 0.0997764
0.045922 0.09 0.110866
0.0234108 0.09 0.117694
-5.24537e-09 0.09 0.12
-0.0234108 0.09 0.117694
-0.045922 0.09 0.110866
-0.0666684 0.09 0.0997763
-0.0848528 0.09 0.0848528
-0.0997764 0.09 0.0666684
-0.110866 0.09 0.045922
-0.117694 0.09 0.0234108
-0.12 0.09 -1.04907e-08
-0.117694 0.09 -0.0234109
-0.110866 0.09 -0.045922
-0.0997763 0.09 -0.0666684
-0.0848528 0.09 -0.0848528
-0.0666684 0.09 -0.0997764
-0.045922 0.09 -0.110866
-0.0234108 0.09 -0.117694
1.43099e-09 0.09 -0.12
0.0234108 0.09 -0.117694
0.045922 0.09 -0.110866
0.0666685 0.09 -0.0997763
0.0848528 0.09 -0.0848528
0.0997763 0.09 -0.0666684
0.110866 0.09 -0.045922
0.117694 0.09 -0.0234108
0.01 -0.12 0
0.00980785 -0.12 0.0019509
0.00923879 -0.12 0.00382683
0.0083147 -0.12 0.0055557
0.00707107 -0.12 0.00707107
0.0055557 -0.12 0.0083147
0.00382683 -0.12 0.00923879
0.0019509 -0.12 0.00980785
-4.37114e-10 -0.12 0.01
-0.0019509 -0.12 0.00980785
-0.00382683 -0.12 0.00923879
-0.0055557 -0.12 0.0083147
-0.00707107 -0.12 0.00707107
-0.0083147 -0.12 0.0055557
-0.0092388 -0.12 0.00382683
-0.00980785 -0.12 0.0019509
-0.01 -0.12 -8.74228e-10
-0.00980785 -0.12 -0.0019509
-0.00923879 -0.12 -0.00382683
-0.0083147 -0.12 -0.0055557
-0.00707107 -0.12 -0.00707107
-0.0055557 -0.12 -0.0083147
-0.00382683 -0.12 -0.0092388
-0.0019509 -0.12 -0.00980785
1.19249e-10 -0.12 -0.01
0.0019509 -0.12 -0.00980785
0.00382684 -0.12 -0.00923879
0.0055557 -0.12 -0.00831469
0.00707107 -0.12 -0.00707107
0.0083147 -0.12 -0.0055557
0.0092388 -0.12 -0.00382683
0.00980785 -0.12 -0.0019509
0.11 -0.61 0
0.107886 -0.61 0.0214599
0.101627 -0.61 0.0420952
0.0914617 -0.61 0.0611127
0.0777817 -0.61 0.0777817
0.0611127 -0.61 0.0914617
0.0420952 -0.61 0.101627
0.0214599 -0.61 0.107886
-4.80825e-09 -0.61 0.11
-0.0214599 -0.61 0.107886
-0.0420952 -0.61 0.101627
-0.0611127 -0.61 0.0914617
-0.0777817 -0.61 0.0777817
-0.0914617 -0.61 0.0611127
-0.101627 -0.61 0.0420952
-0.107886 -0.61 0.0214599
-0.11 -0.61 -9.61651e-09
-0.107886 -0.61 -0.02146
-0.101627 -0.61 -0.0420952
-0.0914617 -0.61 -0.0611127
-0.0777817 -0.61 -0.0777818
-0.0611127 -0.61 -0.0914617
-0.0420951 -0.61 -0.101627
-0.0214599 -0.61 -0.107886
1.31174e-09 -0.61 -0.11
0.0214599 -0.61 -0.107886
0.0420952 -0.61 -0.101627
0.0611127 -0.61 -0.0914616
0.0777818 -0.61 -0.0777817
0.0914617 -0.61 -0.0611127
0.101627 -0.61 -0.0420952
0.107886 -0.61 -0.0214599
0.38 -0.63 0
0.372698 -0.63 0.0741343
0.351074 -0.63 0.14542
0.315958 -0.63 0.211117
0.268701 -0.63 0.268701
0.211117 -0.63 0.315958
0.14542 -0.63 0.351074
0.0741343 -0.63 0.372698
-1.66103e-08 -0.63 0.38
-0.0741343 -0.63 0.372698
-0.14542 -0.63 0.351074
-0.211117 -0.63 0.315958
-0.268701 -0.63 0.268701
-0.315958 -0.63 0.211117
-0.351074 -0.63 0.14542
-0.372698 -0.63 0.0741343
-0.38 -0.63 -3.32207e-08
-0.372698 -0.63 -0.0741344
-0.351074 -0.63 -0.14542
-0.315958 -0.63 -0.211117
-0.268701 -0.63 -0.268701
-0.211117 -0.63 -0.315958
-0.14542 -0.63 -0.351074
-0.0741343 -0.63 -0.372698
4.53145e-09 -0.63 -0.38
0.0741344 -0.63 -0.372698
0.14542 -0.63 -0.351074
0.211117 -0.63 -0.315958
0.268701 -0.63 -0.2687
0.315958 -0.63 -0.211117
0.351074 -0.63 -0.14542
0.372698 -0.63 -0.0741343
0.56 -0.66 0
0.54924 -0.66 0.109251
0.517373 -0.66 0.214303
0.465623 -0.66 0.311119
0.39598 -0.66 0.39598
0.311119 -0.66 0.465623
0.214303 -0.66 0.517373
0.109251 -0.66 0.54924
-2.44784e-08 -0.66 0.56
-0.109251 -0.66 0.54924
-0.214303 -0.66 0.517373
-0.311119 -0.66 0.465623
-0.39598 -0.66 0.39598
-0.465623 -0.66 0.311119
-0.517373 -0.66 0.214303
-0.54924 -0.66 0.109251
-0.56 -0.66 -4.89568e-08
-0.54924 -0.66 -0.109251
-0.517373 -0.66 -0.214303
-0.465623 -0.66 -0.311119
-0.39598 -0.66 -0.39598
-0.311119 -0.66 -0.465623
-0.214303 -0.66 -0.517373
-0.109251 -0.66 -0.54924
6.67793e-09 -0.66 -0.56
0.109251 -0.66 -0.54924
0.214303 -0.66 -0.517372
0.311119 -0.66 -0.465623
0.39598 -0.66 -0.39598
0.465623 -0.66 -0.311119
0.517373 -0.66 -0.214303
0.54924 -0.66 -0.109251
1.08 -0.51 0
1.05925 -0.51 0.210698
0.99779 -0.51 0.413298
0.897987 -0.51 0.600016
0.763675 -0.51 0.763675
0.600016 -0.51 0.897987
0.413298 -0.51 0.99779
0.210697 -0.51 1.05925
-4.72083e-08 -0.51 1.08
-0.210698 -0.51 1.05925
-0.413298 -0.51 0.99779
-0.600016 -0.51 0.897987
-0.763675 -0.51 0.763675
-0.897987 -0.51 0.600016
-0.99779 -0.51 0.413298
-1.05925 -0.51 0.210698
-1.08 -0.51 -9.44166e-08
-1.05925 -0.51 -0.210698
-0.99779 -0.51 -0.413298
-0.897987 -0.51 -0.600016
-0.763675 -0.51 -0.763675
-0.600016 -0.51 -0.897987
-0.413298 -0.51 -0.99779
-0.210698 -0.51 -1.05925
1.28789e-08 -0.51 -1.08
0.210698 -0.51 -1.05925
0.413298 -0.51 -0.99779
0.600016 -0.51 -0.897987
0.763676 -0.51 -0.763675
0.897987 -0.51 -0.600016
0.99779 -0.51 -0.413298
1.05925 -0.51 -0.210697
1.13 0.07 0
1.10829 0.07 0.220452
1.04398 0.07 0.432432
0.939561 0.07 0.627794
0.799031 0.07 0.799031
0.627794 0.07 0.939561
0.432432 0.07 1.04398
0.220452 0.07 1.10829
-4.93939e-08 0.07 1.13
-0.220452 0.07 1.10829
-0.432432 0.07 1.04398
-0.627795 0.07 0.939561
-0.799031 0.07 0.799031
-0.939561 0.07 0.627794
-1.04398 0.07 0.432432
-1.10829 0.07 0.220452
-1.13 0.07 -9.87877e-08
-1.10829 0.07 -0.220452
-1.04398 0.07 -0.432432
-0.939561 0.07 -0.627794
-0.79903 0.07 -0.799031
-0.627794 0.07 -0.939561
-0.432432 0.07 -1.04398
-0.220452 0.07 -1.10829
1.34751e-08 0.07 -1.13
0.220452 0.07 -1.10829
0.432432 0.07 -1.04398
0.627795 0.07 -0.939561
0.799031 0.07 -0.79903
0.939561 0.07 -0.627794
1.04398 0.07 -0.432432
1.10829 0.07 -0.220452
1.18 0.5 0
1.15733 0.5 0.230207
1.09018 0.5 0.451566
0.981134 0.5 0.655573
0.834386 0.5 0.834386
0.655573 0.5 0.981134
0.451566 0.5 1.09018
0.230206 0.5 1.15733
-5.15794e-08 0.5 1.18
-0.230207 0.5 1.15733
-0.451567 0.5 1.09018
-0.655573 0.5 0.981134
-0.834386 0.5 0.834386
-0.981134 0.5 0.655573
-1.09018 0.5 0.451566
-1.15733 0.5 0.230207
-1.18 0.5 -1.03159e-07
-1.15733 0.5 -0.230207
-1.09018 0.5 -0.451566
-0.981134 0.5 -0.655573
-0.834386 0.5 -0.834386
-0.655573 0.5 -0.981134
-0.451566 0.5 -1.09018
-0.230207 0.5 -1.15733
1.40714e-08 0.5 -1.18
0.230207 0.5 -1.15733
0.451567 0.5 -1.09018
0.655573 0.5 -0.981134
0.834386 0.5 -0.834386
0.981134 0.5 -0.655573
1.09018 0.5 -0.451566
1.15733 0.5 -0.230206
0.95 1.14 0
0.931746 1.14 0.185336
0.877686 1.14 0.363549
0.789896 1.14 0.527792
0.671751 1.14 0.671751
0.527792 1.14 0.789896
0.363549 1.14 0.877686
0.185336 1.14 0.931746
-4.15258e-08 1.14 0.95
-0.185336 1.14 0.931746
-0.363549 1.14 0.877686
-0.527792 1.14 0.789896
-0.671751 1.14 0.671751
-0.789896 1.14 0.527792
-0.877686 1.14 0.363549
-0.931746 1.14 0.185336
-0.95 1.14 -8.30516e-08
-0.931746 1.14 -0.185336
-0.877686 1.14 -0.363549
-0.789896 1.14 -0.527792
-0.671751 1.14 -0.671752
-0.527792 1.14 -0.789896
-0.363549 1.14 -0.877686
-0.185336 1.14 -0.931746
1.13286e-08 1.14 -0.95
0.185336 1.14 -0.931746
0.363549 1.14 -0.877685
0.527792 1.14 -0.789896
0.671752 1.14 -0.671751
0.789896 1.14 -0.527792
0.877686 1.14 -0.363549
0.931746 1.14 -0.185336
0.26 2.13 0
0.255004 2.13 0.0507235
0.240209 2.13 0.0994977
0.216182 2.13 0.144448
0.183848 2.13 0.183848
0.144448 2.13 0.216182
0.0994977 2.13 0.240209
0.0507235 2.13 0.255004
-1.1365e-08 2.13 0.26
-0.0507235 2.13 0.255004
-0.0994977 2.13 0.240209
-0.144448 2.13 0.216182
-0.183848 2.13 0.183848
-0.216182 2.13 0.144448
-0.240209 2.13 0.0994976
-0.255004 2.13 0.0507235
-0.26 2.13 -2.27299e-08
-0.255004 2.13 -0.0507235
-0.240209 2.13 -0.0994977
-0.216182 2.13 -0.144448
-0.183848 2.13 -0.183848
-0.144448 2.13 -0.216182
-0.0994976 2.13 -0.240209
-0.0507235 2.13 -0.255004
3.10047e-09 2.13 -0.26
0.0507235 2.13 -0.255004
0.0994977 2.13 -0.240209
0.144448 2.13 -0.216182
0.183848 2.13 -0.183848
0.216182 2.13 -0.144448
0.240209 2.13 -0.0994977
0.255004 2.13 -0.0507235
0.04 2.22 0
0.0392314 2.22 0.00780361
0.0369552 2.22 0.0153073
0.0332588 2.22 0.0222228
0.0282843 2.22 0.0282843
0.0222228 2.22 0.0332588
0.0153073 2.22 0.0369552
0.00780361 2.22 0.0392314
-1.74846e-09 2.22 0.04
-0.00780361 2.22 0.0392314
-0.0153073 2.22 0.0369552
-0.0222228 2.22 0.0332588
-0.0282843 2.22 0.0282843
-0.0332588 2.22 0.0222228
-0.0369552 2.22 0.0153073
-0.0392314 2.22 0.00780361
-0.04 2.22 -3.49691e-09
-0.0392314 2.22 -0.00780362
-0.0369552 2.22 -0.0153073
-0.0332588 2.22 -0.0222228
-0.0282843 2.22 -0.0282843
-0.0222228 2.22 -0.0332588
-0.0153073 2.22 -0.0369552
-0.00780362 2.22 -0.0392314
4.76995e-10 2.22 -0.04
0.00780362 2.22 -0.0392314
0.0153073 2.22 -0.0369552
0.0222228 2.22 -0.0332588
0.0282843 2.22 -0.0282843
0.0332588 2.22 -0.0222228
0.0369552 2.22 -0.0153073
0.0392314 2.22 -0.00780361
Faces list
960
0 1 32
1 33 32
1 2 33
2 34 33
2 3 34
3 35 34
3 4 35
4 36 35
4 5 36
5 37 36
5 6 37
6 38 37
6 7 38
7 39 38
7 8 39
8 40 39
8 9 40
9 41 40
9 10 41
10 42 41
10 11 42
11 43 42
11 12 43
12 44 43
12 13 44
13 45 44
13 14 45
14 46 45
14 15 46
15 47 46
15 16 47
16 48 47
16 17 48
17 49 48
17 18 49
18 50 49
18 19 50
19 51 50
19 20 51
20 52 51
20 21 52
21 53 52
21 22 53
22 54 53
22 23 54
23 55 54
23 24 55
24 56 55
24 25 56
25 57 56
25 26 57
26 58 57
26 27 58
27 59 58
27 28 59
28 60 59
28 29 60
29 61 60
29 30 61
30 62 61
30 31 62
31 63 62
31 0 63
0 32 63
32 33 64
33 65 64
33 34 65
34 66 65
34 35 66
35 67 66
35 36 67
36 68 67
36 37 68
37 69 68
37 38 69
38 70 69
38 39 70
39 71 70
39 40 71
40 72 71
40 41 72
41 73 72
41 42 73
42 74 73
42 43 74
43 75 74
43 44 75
44 76 75
44 45 76
45 77 76
45 46 77
46 78 77
46 47 78
47 79 78
47 48 79
48 80 79
48 49 80
49 81 80
49 50 81
50 82 81
50 51 82
51 83 82
51 52 83
52 84 83
52 53 84
53 85 84
53 54 85
54 86 85
54 55 86
55 87 86
55 56 87
56 88 87
56 57 88
57 89 88
57 58 89
58 90 89
58 59 90
59 91 90
59 60 91
60 92 91
60 61 92
61 93 92
61 62 93
62 94 93
62 63 94
63 95 94
63 32 95
32 64 95
64 65 96
65 97 96
65 66 97
66 98 97
66 67 98
67 99 98
67 68 99
68 100 99
68 69 100
69 101 100
69 70 101
70 102 101
70 71 102
71 103 102
71 72 103
72 104 103
72 73 104
73 105 104
73 74 105
74 106 105
74 75 106
75 107 106
75 76 107
76 108 107
76 77 108
77 109 108
77 78 109
78 110 109
78 79 110
79 111 110
79 80 111
80 112 111
80 81 112
81 113 112
81 82 113
82 114 113
82 83 114
83 115 114
83 84 115
84 116 115
84 85 116
85 117 116
85 86 117
86 118 117
86 87 118
87 119 118
87 88 119
88 120 119
88 89 120
89 121 120
89 90 121
90 122 121
90 91 122
91 123 122
91 92 123
92 124 123
92 93 124
93 125 124
93 94 125
94 126 125
94 95 126
95 127 126
95 64 127
64 96 127
96 97 128
97 129 128
97 98 129
98 130 129
98 99 130
99 131 130
99 100 131
100 132 131
100 101 132
101 133 132
101 102 133
102 134 133
102 103 134
103 135 134
103 104 135
104 136 135
104 105 136
105 137 136
105 106 137
106 138 137
106 107 138
107 139 138
107 108 139
108 140 139
108 109 140
109 141 140
109 110 141
110 142 141
110 111 142
111 143 142
111 112 143
112 144 143
112 113 144
113 145 144
113 114 145
114 146 145
114 115 146
115 147 146
115 116 147
116 148 147
116 117 148
117 149 148
117 118 149
118 150 149
118 119 150
119 151 150
119 120 151
120 152 151
120 121 152
121 153 152
121 122 153
122 154 153
122 123 154
123 155 154
123 124 155
124 156 155
124 125 156
125 157 156
125 126 157
126 158 157
126 127 158
127 159 158
127 96 159
96 128 159
128 129 160
129 161 160
129 130 161
130 162 161
130 131 162
131 163 162
131 132 163
132 164 163
132 133 164
133 165 164
133 134 165
134 166 165
134 135 166
135 167 166
135 136 167
136 168 167
136 137 168
137 169 168
137 138 169
138 170 169
138 139 170
139 171 170
139 140 171
140 172 171
140 141 172
141 173 172
141 142 173
142 174 173
142 143 174
143 175 174
143 144 175
144 176 175
144 145 176
145 177 176
145 146 177
146 178 177
146 147 178
147 179 178
147 148 179
148 180 179
148 149 180
149 181 180
149 150 181
150 182 181
150 151 182
151 183 182
151 152 183
152 184 183
152 153 184
153 185 184
153 154 185
154 186 185
154 155 186
155 187 186
155 156 187
156 188 187
156 157 188
157 189 188
157 158 189
158 190 189
158 159 190
159 191 190
159 128 191
128 160 191
160 161 192
161 193 192
161 162 193
162 194 193
162 163 194
163 195 194
163 164 195
164 196 195
164 165 196
165 197 196
165 166 197
166 198 197
166 167 198
167 199 198
167 168 199
168 200 199
168 169 200
169 201 200
169 170 201
170 202 201
170 171 202
171 203 202
171 172 203
172 204 203
172 173 204
173 205 204
173 174 205
174 206 205
174 175 206
175 207 206
175 176 207
176 208 207
176 177 208
177 209 208
177 178 209
178 210 209
178 179 210
179 211 210
179 180 211
180 212 211
180 181 212
181 213 212
181 182 213
182 214 213
182 183 214
183 215 214
183 184 215
184 216 215
184 185 216
185 217 216
185 186 217
186 218 217
186 187 218
187 219 218
187 188 219
188 220 219
188 189 220
189 221 220
189 190 221
190 222 221
190 191 222
191 223 222
191 160 223
160 192 223
192 193 224
193 225 224
193 194 225
194 226 225
194 195 226
195 227 226
195 196 227
196 228 227
196 197 228
197 229 228
197 198 229
198 230 229
198 199 230
199 231 230
199 200 231
200 232 231
200 201 232
201 233 232
201 202 233
202 234 233
202 203 234
203 235 234
203 204 235
204 236 235
204 205 236
205 237 236
205 206 237
206 238 237
206 207 238
207 239 238
207 208 239
208 240 239
208 209 240
209 241 240
209 210 241
210 242 241
210 211 242
211 243 242
211 212 243
212 244 243
212 213 244
213 245 244
213 214 245
214 246 245
214 215 246
215 247 246
215 216 247
216 248 247
216 217 248
217 249 248
217 218 249
218 250 249
218 219 250
219 251 250
219 220 251
220 252 251
220 221 252
221 253 252
221 222 253
222 254 253
222 223 254
223 255 254
223 192 255
192 224 255
224 225 256
225 257 256
225 226 257
226 258 257
226 227 258
227 259 258
227 228 259
228 260 259
228 229 260
229 261 260
229 230 261
230 262 261
230 231 262
231 263 262
231 232 263
232 264 263
232 233 264
233 265 264
233 234 265
234 266 265
234 235 266
235 267 266
235 236 267
236 268 267
236 237 268
237 269 268
237 238 269
238 270 269
238 239 270
239 271 270
239 240 271
240 272 271
240 241 272
241 273 272
241 242 273
242 274 273
242 243 274
243 275 274
243 244 275
244 276 275
244 245 276
245 277 276
245 246 277
246 278 277
246 247 278
247 279 278
247 248 279
248 280 279
248 249 280
249 281 280
249 250 281
250 282 281
250 251 282
251 283 282
251 252 283
252 284 283
252 253 284
253 285 284
253 254 285
254 286 285
254 255 286
255 287 286
255 224 287
224 256 287
256 257 288
257 289 288
257 258 289
258 290 289
258 259 290
259 291 290
259 260 291
260 292 291
260 261 292
261 293 292
261 262 293
262 294 293
262 263 294
263 295 294
263 264 295
264 296 295
264 265 296
265 297 296
265 266 297
266 298 297
266 267 298
267 299 298
267 268 299
268 300 299
268 269 300
269 301 300
269 270 301
270 302 301
270 271 302
271 303 302
271 272 303
272 304 303
272 273 304
273 305 304
273 274 305
274 306 305
274 275 306
275 307 306
275 276 307
276 308 307
276 277 308
277 309 308
277 278 309
278 310 309
278 279 310
279 311 310
279 280 311
280 312 311
280 281 312
281 313 312
281 282 313
282 314 313
282 283 314
283 315 314
283 284 315
284 316 315
284 285 316
285 317 316
285 286 317
286 318 317
286 287 318
287 319 318
287 256 319
256 288 319
288 289 320
289 321 320
289 290 321
290 322 321
290 291 322
291 323 322
291 292 323
292 324 323
292 293 324
293 325 324
293 294 325
294 326 325
294 295 326
295 327 326
295 296 327
296 328 327
296 297 328
297 329 328
297 298 329
298 330 329
298 299 330
299 331 330
299 300 331
300 332 331
300 301 332
301 333 332
301 302 333
302 334 333
302 303 334
303 335 334
303 304 335
304 336 335
304 305 336
305 337 336
305 306 337
306 338 337
306 307 338
307 339 338
307 308 339
308 340 339
308 309 340
309 341 340
309 310 341
310 342 341
310 311 342
311 343 342
311 312 343
312 344 343
312 313 344
313 345 344
313 314 345
314 346 345
314 315 346
315 347 346
315 316 347
316 348 347
316 317 348
317 349 348
317 318 349
318 350 349
318 319 350
319 351 350
319 288 351
288 320 351
320 321 352
321 353 352
321 322 353
322 354 353
322 323 354
323 355 354
323 324 355
324 356 355
324 325 356
325 357 356
325 326 357
326 358 357
326 327 358
327 359 358
327 328 359
328 360 359
328 329 360
329 361 360
329 330 361
330 362 361
330 331 362
331 363 362
331 332 363
332 364 363
332 333 364
333 365 364
333 334 365
334 366 365
334 335 366
335 367 366
335 336 367
336 368 367
336 337 368
337 369 368
337 338 369
338 370 369
338 339 370
339 371 370
339 340 371
340 372 371
340 341 372
341 373 372
341 342 373
342 374 373
342 343 374
343 375 374
343 344 375
344 376 375
344 345 376
345 377 376
345 346 377
346 378 377
346 347 378
347 379 378
347 348 379
348 380 379
348 349 380
349 381 380
349 350 381
350 382 381
350 351 382
351 383 382
351 320 383
320 352 383
352 353 384
353 385 384
353 354 385
354 386 385
354 355 386
355 387 386
355 356 387
356 388 387
356 357 388
357 389 388
357 358 389
358 390 389
358 359 390
359 391 390
359 360 391
360 392 391
360 361 392
361 393 392
361 362 393
362 394 393
362 363 394
363 395 394
363 364 395
364 396 395
364 365 396
365 397 396
365 366 397
366 398 397
366 367 398
367 399 398
367 368 399
368 400 399
368 369 400
369 401 400
369 370 401
370 402 401
370 371 402
371 403 402
371 372 403
372 404 403
372 373 404
373 405 404
373 374 405
374 406 405
374 375 406
375 407 406
375 376 407
376 408 407
376 377 408
377 409 408
377 378 409
378 410 409
378 379 410
379 411 410
379 380 411
380 412 411
380 381 412
381 413 412
381 382 413
382 414 413
382 383 414
383 415 414
383 352 415
352 384 415
384 385 416
385 417 416
385 386 417
386 418 417
386 387 418
387 419 418
387 388 419
388 420 419
388 389 420
389 421 420
389 390 421
390 422 421
390 391 422
391 423 422
391 392 423
392 424 423
392 393 424
393 425 424
393 394 425
394 426 425
394 395 426
395 427 426
395 396 427
396 428 427
396 397 428
397 429 428
397 398 429
398 430 429
398 399 430
399 431 430
399 400 431
400 432 431
400 401 432
401 433 432
401 402 433
402 434 433
402 403 434
403 435 434
403 404 435
404 436 435
404 405 436
405 437 436
405 406 437
406 438 437
406 407 438
407 439 438
407 408 439
408 440 439
408 409 440
409 441 440
409 410 441
410 442 441
410 411 442
411 443 442
411 412 443
412 444 443
412 413 444
413 445 444
413 414 445
414 446 445
414 415 446
415 447 446
415 384 447
384 416 447
416 417 448
417 449 448
417 418 449
418 450 449
418 419 450
419 451 450
419 420 451
420 452 451
420 421 452
421 453 452
421 422 453
422 454 453
422 423 454
423 455 454
423 424 455
424 456 455
424 425 456
425 457 456
425 426 457
426 458 457
426 427 458
427 459 458
427 428 459
428 460 459
428 429 460
429 461 460
429 430 461
430 462 461
430 431 462
431 463 462
431 432 463
432 464 463
432 433 464
433 465 464
433 434 465
434 466 465
434 435 466
435 467 466
435 436 467
436 468 467
436 437 468
437 469 468
437 438 469
438 470 469
438 439 470
439 471 470
439 440 471
440 472 471
440 441 472
441 473 472
441 442 473
442 474 473
442 443 474
443 475 474
443 444 475
444 476 475
444 445 476
445 477 476
445 446 477
446 478 477
446 447 478
447 479 478
447 416 479
416 448 479
448 449 480
449 481 480
449 450 481
450 482 481
450 451 482
451 483 482
451 452 483
452 484 483
452 453 484
453 485 484
453 454 485
454 486 485
454 455 486
455 487 486
455 456 487
456 488 487
456 457 488
457 489 488
457 458 489
458 490 489
458 459 490
459 491 490
459 460 491
460 492 491
460 461 492
461 493 492
461 462 493
462 494 493
462 463 494
463 495 494
463 464 495
464 496 495
464 465 496
465 497 496
465 466 497
466 498 497
466 467 498
467 499 498
467 468 499
468 500 499
468 469 500
469 501 500
469 470 501
470 502 501
470 471 502
471 503 502
471 472 503
472 504 503
472 473 504
473 505 504
